id,id_kompetisi,capaian,skala_kompetisi,kategori_peserta,waktu_selesai,last_update,waktu_mulai,nama_kegiatan,jenis_kegiatan,lembaga_penyelenggara,kategori_capaian,kategori_penghargaan,is_pusprenas,status_validasi
5720,CEAC3332-12E1-4EE2-A699-2BA047AAECF3,Finalis,Lokal,Kelompok,2021-08-08,2023-12-22,2021-08-08,INDUCTION BUSINESS CASE COMPETITION,Lomba Mandiri atau Umum,Departemen Kewirausahaan HMTI ITS,Apresiasi,Apresiasi,0,2
5721,3368813F-2FB0-4156-BA92-37239B1255EE,Juara 1/emas,Nasional,Kelompok,2021-10-20,2023-12-22,2021-08-21,Economic Development Challenge 2021,Lomba Mandiri atau Umum,Himpunan Mahasiswa Ilmu Ekonomi dan Studi Pembangunan  Universitas Lambung Mangkurat,Juara,Juara 1,0,2
5722,0F7AC6CE-6E61-48A6-8522-A567F92CD64A,Peserta,Lokal,Individu,2022-11-12,2023-12-22,2022-11-12,Lomba Desain Karakter Japanese World 2022,Lomba Mandiri atau Umum,Universitas Unair,Apresiasi,Apresiasi,0,2
5723,879D3C6E-5DEC-4BE4-861B-6188149AB14F,Juara 1/emas,Nasional,Individu,2021-09-11,2023-12-22,2021-07-18,IFEST CTF,Lomba Mandiri atau Umum,Universitas Padjajaran,Juara,Juara 1,0,2
5724,5AED95A6-F791-4582-8754-CE2C7B664C6C,Juara 1/emas,Nasional,Kelompok,2021-10-30,2023-12-22,2021-10-08,LOMBA GAMBAR TEKNIK,Lomba Mandiri atau Umum,POLITEKNIK NEGERI MALANG,Juara,Juara 1,0,2
5725,317EF9DF-30E6-411B-BF64-CEB0A03082C5,Juara 2/perak,Nasional,Individu,2021-08-29,2023-12-22,2021-07-28,MDT 4.0 CTF,Lomba Mandiri atau Umum,idNSA,Juara,Juara 2,0,2
5726,39923105-E5F6-4D7D-8116-F4FB0FECE50D,Finalis,Nasional,Kelompok,2021-10-02,2023-12-22,2021-06-14,Lomba Rancang Bangun Jembatan Civil Explosion UNY 2021,Lomba Mandiri atau Umum,HMTSP FT UNY,Apresiasi,Apresiasi,0,2
5727,62141DC9-EEDB-4C0C-8D19-F678809CA5B0,Juara 2/perak,Internasional,Individu,2021-09-18,2023-12-22,2021-09-16,HacktivityCon CTF 2021,Lomba Mandiri atau Umum,Hackerone,Juara,Juara 2,0,2
5728,725EB717-4C6E-4B2F-9E58-FC79A1B8ECD9,Juara harapan,Nasional,Kelompok,2021-10-31,2023-12-22,2021-07-26,Bridge Construction Competition (BCC) D'Village 10th 2021,Lomba Mandiri atau Umum,Himpunan Mahasiswa Diploma Sipil Fakultas Vokasi ITS,Apresiasi,Apresiasi,0,2
5729,18D7E331-E9AB-4E76-8F47-326D353A1155,Proposal didanai,Nasional,Kelompok,2021-09-20,2023-12-22,2021-06-01,PKM 2021,Program Kreativitas Mahasiswa (PKM),"Kementrian Pendidikan, Kebudayaan, Riset, dan Teknologi",Apresiasi,Apresiasi,1,2
5730,792B97AD-602F-4691-9CA7-6B6C12B3E304,Peserta Liga PKM ITS,Lokal,Kelompok,2021-11-07,2023-12-22,2021-11-06,Liga PKM IF ITS 2021,Program Kreativitas Mahasiswa (PKM),HMTC Progresif 2021,Apresiasi,Apresiasi,1,2
5731,88469FBE-9F10-491D-A61F-A8264818BA51,Juara 1/emas,Nasional,Kelompok,2023-10-01,2023-12-22,2023-06-19,UNESA National Business Plan Competition,Lomba Mandiri atau Umum,Universitas Negeri Surabaya,Juara,Juara 1,0,2
5732,6FD1B5D9-B401-4B39-9172-B040D0C72BA6,Peserta Liga PKM ITS,Lokal,Kelompok,2023-06-15,2023-12-22,2023-03-01,LIGA PKM ITS,Program Kreativitas Mahasiswa (PKM),INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Apresiasi,Apresiasi,1,2
5733,E4839998-9325-4B1D-A1D6-ABC1F91B0047,Juara 2/perak,Internasional,Kelompok,2021-12-30,2023-12-22,2021-12-27,Pelantar 2021,Lomba Mandiri atau Umum,"Society of Petroleum Engineers Universiti Teknologi MARA (UiTM) Student Chapter, Malaysia",Juara,Juara 2,0,2
5734,BDA760C3-C566-43AE-86D0-B0B81DAA5631,Peserta,Lokal,Individu,2023-01-02,2023-12-22,2022-08-09,MABACUP ITS,Olahraga,LMB ITS,Apresiasi,Apresiasi,0,2
5735,2179CEC1-C1FE-48BD-A862-B1DED10C15A5,Peserta,Nasional,Individu,2022-09-18,2023-12-22,2022-08-14,Photography Competition Ukafo Exhibition 2022,Lomba Mandiri atau Umum,UKM Fotografi ITS Surabaya,Apresiasi,Apresiasi,0,2
5736,483D4EAB-D6A5-4605-AB28-24EF7722E132,Juara harapan,Nasional,Kelompok,2021-10-31,2023-12-22,2020-10-22,Ganesha Bridge Online Tournament 2021,Olahraga,UAB ITB,Apresiasi,Apresiasi,0,2
5737,7710D7B9-3FE3-4907-A809-2EA9312548CE,Peserta,Lokal,Kelompok,2021-11-07,2023-12-22,2021-10-24,Perlombaan Proposal PKM LIGA PKM IF 21,Lomba Mandiri atau Umum,Departemen Profesi dan Teknologi  Himpunan Mahasiswa Teknik Computer- Informatika ITS,Apresiasi,Apresiasi,0,2
5738,59D9AC0B-6DE9-4BD9-B063-35A316685E81,Juara 1/emas,Nasional,Kelompok,2021-11-18,2023-12-22,2021-11-15,Entrepreneur Speedrun International Business Plan,Lomba Mandiri atau Umum,Himpunan Teknologi Industri Pangan  FTI Universitas Padjajaran,Juara,Juara 1,0,2
5739,6F612125-C29E-4C56-B5A1-3A27AE65C9B6,Finalis,Nasional,Kelompok,2021-10-03,2023-12-22,2021-09-01,BALSA BRIDGE COMPETITION UNNES 2021,Lomba Mandiri atau Umum,Universitas Negeri Semarang,Apresiasi,Apresiasi,0,2
5740,05995DA8-E55D-4ED0-95CB-B2AA41B8E6FA,Juara 1/emas,Internasional,Kelompok,2022-09-30,2023-12-22,2022-09-27,Africa Invention & Innovation Expo 2022,Lomba Mandiri atau Umum,"Organization for Creativity, Innovation and Invention Promotion (OCIIP)",Juara,Juara 1,0,2
5741,3067583A-8494-410E-9A89-6411A8797371,Juara 1/emas,Lokal,Individu,2021-12-10,2023-12-22,2021-11-19,Kejuaraan Internal UKM Karate-do ITS 2021,Olahraga,UKM Karate-do ITS,Juara,Juara 1,0,2
5742,4CE4CF54-6581-40E8-AC27-1C11AB71B65F,Peserta,Nasional,Kelompok,2021-10-31,2023-12-22,2021-10-07,Kompetisi Business Plan dan Poster Kewirausahaan Tingkat Mahasiswa 2021 UNP,Lomba Mandiri atau Umum,Universitas Negeri Padang,Apresiasi,Apresiasi,0,2
5743,1615351F-4443-488F-AB72-51B8299364EF,Juara harapan,Nasional,Kelompok,2021-12-11,2023-12-22,2021-09-25,Lomba Karya Tulis Ilmiah Nasional Riset Bahasa dan Budaya (RBB) 2021,Lomba Mandiri atau Umum,Politeknik Negeri Banyuwangi,Apresiasi,Apresiasi,0,2
5744,7DCF841C-1D0B-4E4B-BF9D-718F0EDBED11,Proposal didanai,Nasional,Kelompok,2021-09-22,2023-12-22,2021-05-01,Peraih Insentif Program Kreativitas Mahasiswa (PKM) Skema PKMGT,Program Kreativitas Mahasiswa (PKM),"Puspresnas Kementrian Pendidikan, Kebudayaan, Riset dan Teknologi",Apresiasi,Apresiasi,1,2
5745,97CBA33A-E734-4605-97EE-767FD60BCBB2,Juara 2/perak,Nasional,Individu,2021-11-14,2023-12-22,2021-09-14,MAGE 7 IoT Development Competition,Lomba Mandiri atau Umum,Teknik Komputer FTEIC ITS,Juara,Juara 2,0,2
5746,EA89D32D-B2A3-4A5B-8396-8D9D80A1E282,Peserta,Nasional,Kelompok,2021-11-20,2023-12-22,2021-11-13,Lomba Business Model Canvas UNJANI,Lomba Mandiri atau Umum,HM-KMJ MANAJEMEN Universitas Jenderal Achmad Yani,Apresiasi,Apresiasi,0,2
5747,6645F3F1-0FF9-4154-BEB3-B039228A7E9E,Finalis,Nasional,Kelompok,2021-11-07,2023-12-22,2021-09-02,ISE ITS 2021,"Kompetisi Mahasiswa Nasional Bidang Ilmu Bisnis, Manajemen, dan Keuangan (KBMK)",Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
5748,B976BAE7-DF82-46EF-BF36-DB73B5E76346,Peserta,Nasional,Kelompok,2021-12-12,2023-12-22,2021-11-06,Closer 2021 : National Business Case Competition Telkom University,Lomba Mandiri atau Umum,"BEM FEB, HIMA MBTI, dan HIMA AKUNTANSI TELKOM UNIVERSITY",Apresiasi,Apresiasi,0,2
5749,B3337E6C-EE03-418C-82AC-E94BF0CAC327,Juara 1/emas,Lokal,Kelompok,2021-12-01,2023-12-22,2021-11-01,Lomba Infografis Explore your Potential of Statistics (EXPOS),Lomba Mandiri atau Umum,Himpunan Mahasiswa Diploma Statistika (HIMADATA-ITS),Juara,Juara 1,0,2
5750,95C4AA02-F9F4-4938-A328-FEB31DC06536,Proposal didanai,Nasional,Kelompok,2021-06-30,2023-12-22,2021-02-02,Program Kreativitas Mahasiswa (PKM),Program Kreativitas Mahasiswa (PKM),Kemendikbud,Apresiasi,Apresiasi,1,2
5751,C24ACD48-7A0D-482A-8F48-02AC05BE6CF5,Peserta Liga PKM ITS,Lokal,Kelompok,2021-11-07,2023-12-22,2021-11-06,Liga PKM IF ITS 2021,Program Kreativitas Mahasiswa (PKM),HMTC Progresif 2021,Apresiasi,Apresiasi,1,2
